Date,CONSSENT Index,CONCCONF Index,BASPCCUS Index,DELQUS30 Index,DELQUS90 Index,USDECRED Index,PCE CYOY Index,CPI XYOY Index,CPI YOY Index,NYCNMIIR Index,NFP TCH Index,AHE TOTL Index,REALYAHE Index,PPIDGROC Index ,AUTMUSAG Index,RCPPTFAV Index
3/26/2001,90.6,109.2,#N/A N/A,#N/A N/A,#N/A N/A,4.57,2.03588,2.7,3.5,,92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/27/2001,90.6,109.2,#N/A N/A,#N/A N/A,#N/A N/A,4.57,2.03588,2.7,3.5,,92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/28/2001,90.6,109.2,#N/A N/A,#N/A N/A,#N/A N/A,4.57,2.03588,2.7,3.5,,92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/29/2001,90.6,109.2,#N/A N/A,#N/A N/A,#N/A N/A,4.57,2.03588,2.7,3.5,,92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/30/2001,90.6,109.2,#N/A N/A,#N/A N/A,#N/A N/A,4.57,2.03588,2.7,3.5,,92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/2/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/3/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/4/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/5/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/6/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/9/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/10/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/11/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/12/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/13/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/16/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/17/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/18/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/19/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/20/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/23/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/24/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/25/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/26/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/27/2001,91.5,116.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.93247,2.7,2.9,,-43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/30/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/1/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/2/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/3/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/4/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/7/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/8/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/9/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/10/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/11/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/14/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/15/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/16/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/17/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/18/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/21/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/22/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/23/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/24/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/25/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/28/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/29/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/30/2001,88.4,109.9,#N/A N/A,#N/A N/A,#N/A N/A,4.81,2.02769,2.6,3.3,,-286,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/31/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/1/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/4/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/5/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/6/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/7/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/8/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/11/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/12/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/13/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/14/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/15/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/18/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/19/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/20/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/21/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/22/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/25/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/26/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/27/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/28/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/29/2001,92,116.1,#N/A N/A,#N/A N/A,#N/A N/A,4.81,1.94252,2.5,3.6,,-49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/2/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/3/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/4/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/5/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/6/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/9/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/10/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/11/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/12/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/13/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/16/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/17/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/18/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/19/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/20/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/23/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/24/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/25/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/26/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/27/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/30/2001,92.6,118.9,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.0922,2.7,3.2,,-114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/31/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/1/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/2/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/3/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/6/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/7/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/8/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/9/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/10/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/13/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/14/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/15/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/16/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/17/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/20/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/21/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/22/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/23/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/24/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/27/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/28/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/29/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/30/2001,92.4,116.3,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.12212,2.7,2.7,,-125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/31/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/3/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/4/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/5/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/6/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/7/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/10/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/11/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/12/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/13/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/14/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/17/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/18/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/19/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/20/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/21/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/24/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/25/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/26/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/27/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/28/2001,91.5,114,#N/A N/A,#N/A N/A,#N/A N/A,4.94,2.04209,2.7,2.7,,-144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/1/2001,81.8,97,#N/A N/A,#N/A N/A,#N/A N/A,5,1.2167,2.6,2.6,,-252,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/2/2001,81.8,97,#N/A N/A,#N/A N/A,#N/A N/A,5,1.2167,2.6,2.6,,-252,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/3/2001,81.8,97,#N/A N/A,#N/A N/A,#N/A N/A,5,1.2167,2.6,2.6,,-252,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/4/2001,81.8,97,#N/A N/A,#N/A N/A,#N/A N/A,5,1.2167,2.6,2.6,,-252,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
